record_type,signatory_id,source_signatory,actor_type,actor_name,relationship_family,relationship_subtype,degree,path_status,target_signatory,target_is_coalition_signatory,intermediary,investment_vehicle,direction,confidence_tier,ceo_1hop_audit_tier,ceo_2hop_audit_tier,org_investor_among_signatories,external_investors_into_signatory,notes,data_source,full_path,edge_type_raw
relationship,,NVIDIA,organization,NVIDIA,corporate_equity,corporate_1hop_inbound,1,path_found,Cohere,yes,,equity_stake,target_receives_equity_from_source,CONFIRMED,,,,,Cohere received investment from NVIDIA (incoming),incoming_tsv,NVIDIA -> Cohere,equity_stake
relationship,,NVIDIA,organization,NVIDIA,corporate_equity,corporate_1hop_inbound,1,path_found,Hugging Face,yes,,equity_stake,target_receives_equity_from_source,CONFIRMED,,,,,Hugging Face received investment from NVIDIA (incoming),incoming_tsv,NVIDIA -> Hugging Face,equity_stake
relationship,,NVIDIA,organization,NVIDIA,corporate_equity,corporate_1hop_inbound,1,path_found,Perplexity,yes,,equity_stake,target_receives_equity_from_source,CONFIRMED,,,,,Perplexity received investment from NVIDIA (incoming),incoming_tsv,NVIDIA -> Perplexity,equity_stake
relationship,,NVIDIA,organization,NVIDIA,corporate_equity,corporate_1hop_inbound,1,path_found,Fireworks AI,yes,,equity_stake,target_receives_equity_from_source,CONFIRMED,,,,,Fireworks AI received investment from NVIDIA (incoming),incoming_tsv,NVIDIA -> Fireworks AI,equity_stake
relationship,,NVIDIA,organization,NVIDIA,corporate_equity,corporate_1hop_inbound,1,path_found,Baseten,yes,,equity_stake,target_receives_equity_from_source,CONFIRMED,,,,,Baseten received investment from NVIDIA (incoming),incoming_tsv,NVIDIA -> Baseten,equity_stake
relationship,,NVIDIA,organization,NVIDIA,corporate_equity,corporate_1hop_inbound,1,path_found,AI21,yes,,equity_stake,target_receives_equity_from_source,CONFIRMED,,,,,AI21 received investment from NVIDIA (incoming),incoming_tsv,NVIDIA -> AI21,equity_stake
relationship,,NVIDIA,organization,NVIDIA,corporate_equity,corporate_1hop_inbound,1,path_found,Periodic Labs,yes,,equity_stake,target_receives_equity_from_source,INFERRED,,,,,Periodic Labs received investment from NVIDIA (incoming),incoming_tsv,NVIDIA -> Periodic Labs,equity_stake
relationship,,NVIDIA,organization,NVIDIA,corporate_equity,corporate_1hop_inbound,1,path_found,Reflection,yes,,equity_stake,target_receives_equity_from_source,INFERRED,,,,,Reflection received investment from NVIDIA (incoming),incoming_tsv,NVIDIA -> Reflection,equity_stake
relationship,,NVIDIA,organization,NVIDIA,corporate_equity,corporate_1hop_inbound,1,path_found,Prime Intellect,yes,,equity_stake,target_receives_equity_from_source,INFERRED,,,,,Prime Intellect received investment from NVIDIA (incoming),incoming_tsv,NVIDIA -> Prime Intellect,equity_stake
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,OpenAI,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> OpenAI,incoming_tsv,Jensen Huang -> NVentures -> OpenAI,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Nebius,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> Nebius,incoming_tsv,Jensen Huang -> NVentures -> Nebius,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Mistral,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> Mistral,incoming_tsv,Jensen Huang -> NVentures -> Mistral,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Cohere,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> Cohere,incoming_tsv,Jensen Huang -> NVentures -> Cohere,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Hugging Face,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> Hugging Face,incoming_tsv,Jensen Huang -> NVentures -> Hugging Face,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Perplexity,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> Perplexity,incoming_tsv,Jensen Huang -> NVentures -> Perplexity,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Fireworks AI,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> Fireworks AI,incoming_tsv,Jensen Huang -> NVentures -> Fireworks AI,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Baseten,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> Baseten,incoming_tsv,Jensen Huang -> NVentures -> Baseten,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,AI21,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> AI21,incoming_tsv,Jensen Huang -> NVentures -> AI21,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Periodic Labs,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> Periodic Labs,incoming_tsv,Jensen Huang -> NVentures -> Periodic Labs,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Reflection,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> Reflection,incoming_tsv,Jensen Huang -> NVentures -> Reflection,corp_via_fund
relationship,,NVIDIA,leader,Jensen Huang,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Prime Intellect,yes,NVentures,NVentures,leader_beneficiary_of_target_equity,INFERRED,,,,,Jensen Huang -> NVentures -> Prime Intellect,incoming_tsv,Jensen Huang -> NVentures -> Prime Intellect,corp_via_fund
relationship,,NVIDIA,organization,NVIDIA,corporate_equity,corporate_2hop_portfolio_chain,2,path_found,AI21,yes,Nebius,Nebius,leader_beneficiary_of_target_equity,CONFIRMED,,,,,NVIDIA -> Nebius -> AI21,incoming_tsv,NVIDIA -> Nebius -> AI21,fund_via_portfolio
relationship,,Perplexity,leader,Aravind Srinivas,leader_personal_equity,ceo_1hop_direct_angel,1,path_found,Prime Intellect,yes,,angel_equity,leader_direct_stake_in_target,INFERRED,,,,,Aravind Srinivas -> Prime Intellect,incoming_tsv,Aravind Srinivas -> Prime Intellect,angel_equity
relationship,,Y Combinator,leader,Garry Tan,leader_personal_equity,ceo_1hop_direct_angel,1,path_found,Perplexity,yes,,angel_equity,leader_direct_stake_in_target,CONFIRMED,,,,,Garry Tan -> Perplexity,incoming_tsv,Garry Tan -> Perplexity,angel_equity
relationship,,Y Combinator,organization,Y Combinator,corporate_equity,corporate_1hop_inbound,1,path_found,DoorDash,yes,,equity_stake,target_receives_equity_from_source,CONFIRMED,,,,,DoorDash received investment from Y Combinator (incoming),incoming_tsv,Y Combinator -> DoorDash,equity_stake
relationship,,Y Combinator,organization,Y Combinator,corporate_equity,corporate_1hop_direct,1,path_found,DoorDash,yes,,equity_stake,source_holds_equity_in_target,CONFIRMED,,,,,Y Combinator -> DoorDash,incoming_tsv,Y Combinator -> DoorDash,equity_stake
relationship,,Y Combinator,organization,Y Combinator,corporate_equity,corporate_1hop_inbound,1,path_found,Replit,yes,,equity_stake,target_receives_equity_from_source,CONFIRMED,,,,,Replit received investment from Y Combinator (incoming),incoming_tsv,Y Combinator -> Replit,equity_stake
relationship,,Y Combinator,organization,Y Combinator,corporate_equity,corporate_1hop_inbound,1,path_found,Ollama,yes,,equity_stake,target_receives_equity_from_source,CONFIRMED,,,,,Ollama received investment from Y Combinator (incoming),incoming_tsv,Y Combinator -> Ollama,equity_stake
relationship,,Y Combinator,organization,Y Combinator,corporate_equity,corporate_1hop_direct,1,path_found,Ollama,yes,,equity_stake,source_holds_equity_in_target,CONFIRMED,,,,,Y Combinator -> Ollama,incoming_tsv,Y Combinator -> Ollama,equity_stake
relationship,,Y Combinator,organization,Y Combinator,corporate_equity,corporate_1hop_inbound,1,path_found,AMP,yes,,equity_stake,target_receives_equity_from_source,CONFIRMED,,,,,AMP received investment from Y Combinator (incoming),incoming_tsv,Y Combinator -> AMP,equity_stake
relationship,,Y Combinator,organization,Y Combinator,corporate_equity,corporate_1hop_direct,1,path_found,AMP,yes,,equity_stake,source_holds_equity_in_target,CONFIRMED,,,,,Y Combinator -> AMP,incoming_tsv,Y Combinator -> AMP,equity_stake
relationship,,Y Combinator,leader,Garry Tan,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,DoorDash,yes,Y Combinator,Y Combinator,leader_beneficiary_of_target_equity,CONFIRMED,,,,,Garry Tan -> YC -> DoorDash,incoming_tsv,Garry Tan -> YC -> DoorDash,leadership_via_org
relationship,,Y Combinator,leader,Garry Tan,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,Ollama,yes,Y Combinator,Y Combinator,leader_beneficiary_of_target_equity,CONFIRMED,,,,,Garry Tan -> YC -> Ollama,incoming_tsv,Garry Tan -> YC -> Ollama,leadership_via_org
relationship,,Y Combinator,leader,Garry Tan,leader_personal_equity,ceo_2hop_beneficiary,2,path_found,AMP,yes,Y Combinator,Y Combinator,leader_beneficiary_of_target_equity,CONFIRMED,,,,,Garry Tan -> YC -> AMP,incoming_tsv,Garry Tan -> YC -> AMP,leadership_via_org
relationship,,Y Combinator,organization,Y Combinator,corporate_equity,corporate_2hop_portfolio_chain,2,path_found,Periodic Labs,yes,AMP,AMP,leader_beneficiary_of_target_equity,INFERRED,,,,,Y Combinator -> AMP -> Periodic Labs,incoming_tsv,Y Combinator -> AMP -> Periodic Labs,fund_via_portfolio
screening_result,,OpenAI,leader,Sam Altman,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(personal funds mostly off-list),incoming_tsv,(personal funds mostly off-list),personal_fund_off_list
screening_result,,AI21,leader,Yoav Shoham,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,AI21,leader,Ori Goshen,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,American Innovators Network,leader,Vanessa Day,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Arcee AI,leader,Mark McQuade,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Arena,leader,Anastasios Angelopoulos,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Baseten,leader,Tuhin Srivastava,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Black Forest Labs,leader,Robin Rombach,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Cohere,leader,Aidan Gomez,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,CrowdStrike,leader,George Kurtz,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,DoorDash,leader,Tony Xu,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Fireworks AI,leader,Lin Qiao,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Genspark,leader,Stephen Guo,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,GitHub,leader,Thomas Dohmke,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Inferact,leader,Simon Mo,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Interconnects AI,leader,Nathan Lambert,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Linux Foundation,leader,Jim Zemlin,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Mariana Minerals,leader,Turner Caldwell,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Mistral,leader,Arthur Mensch,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Morph,leader,Gil Arditi,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Nous Research,leader,Jeffrey Quesnelle,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Ollama,leader,Jeffrey Morgan,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,OpenClaw,leader,Peter Steinberger,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Palantir,leader,Alex Karp,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Palo Alto Networks,leader,Nikesh Arora,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,LOW,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Periodic Labs,leader,William Fedus,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Prime Intellect,leader,Johannes Hötter,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Reflection,leader,Misha Laskin,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,ServiceNow,leader,Bill McDermott,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Telnyx,leader,David Casem,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
screening_result,,Trajectory,leader,Ronak Malde,leader_personal_equity,incoming_screened_no_path,0,no_path_found,,,,,,INFERRED,,,,,(none public outbound into list),incoming_tsv,(none public outbound into list),no_public_equity_path
research_profile,,AI21,organization,AI21,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,Google and NVIDIA hold AI21 equity (Series C Aug 2023; NVIDIA also in reported acquisition talks 2025-26),research_markdown_v4,,research_table_row
research_profile,,AMD,organization,AMD,research_profile,leader_vc_stake,,,,,,"AMD Ventures (balance-sheet CVC, ~$300M deployed in 2024)",,CONFIRMED,None found,,,,"AMD holds equity in Cohere, Hugging Face, Fireworks AI. OpenAI holds AMD warrants for up to 160M shares (~10%) at $0.01, milestone-vested, unvested mid-2026 (AMD 8-K Oct 2025). Su was Cisco director 2020-2023",research_markdown_v4,,research_table_row
research_profile,,American Innovators Network,organization,American Innovators Network,research_profile,leader_vc_stake,,,,,,"None — lobbying coalition, not an investor",,CONFIRMED,None found (political/nonprofit background),,,,"Founded/funded by a16z and Y Combinator (Apr 2025) — membership funding, not equity. Day succeeded by Jeremy Kudon Apr 2026",research_markdown_v4,,research_table_row
research_profile,,AMP,organization,AMP,research_profile,leader_vc_stake,,,,,,AMP is itself an investment company (fund + AMP Foundry lab-funding arm),,CONFIRMED,Founder/key-man GP of AMP ($1.3B+ first fund; AMP Foundry); Venture Partner at a16z (GP until Oct 2025),,,,"AMP co-led Black Forest Labs Series B ($3.25B val Dec 2025); AMP Foundry backs Periodic Labs. Midha board seats at BFL, Mistral, Arena/LMArena, Periodic Labs",research_markdown_v4,,research_table_row
research_profile,,Andreessen Horowitz,organization,Andreessen Horowitz,research_profile,leader_vc_stake,,,,,,"a16z VC: $7.2B 2024 raise, Crypto Fund IV $4.5B, speedrun accelerator, reported ~$20B AI megafund",,CONFIRMED,"Co-owners of AH Capital Management (a16z, ~$45B+ AUM); a16z Perennial family-office vehicles",,,,"a16z holds equity in Mistral, BFL, OpenAI (co-led Mar 2026), Arena/LMArena, Periodic Labs, Replit, Inferact, Mariana Minerals; 13F positions in Block and DoorDash; historical GitHub and Box (exited). Andreessen on Meta board",research_markdown_v4,,research_table_row
research_profile,,Arcee AI,organization,Arcee AI,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found (1 angel deal),,,,Emergence Capital led Series A (2024); Microsoft M12 co-led 2025 strategic round; Clément Delangue (HF CEO) personal seed angel,research_markdown_v4,,research_table_row
research_profile,,Arena,organization,Arena,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,a16z holds equity ($100M seed May 2025 + $150M Series A at $1.7B); Anjney Midha (AMP) on board,research_markdown_v4,,research_table_row
research_profile,,Baseten,organization,Baseten,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,Listed on Athletic Ventures team (advisory; GP/LP status unclear),,,,"NVIDIA (~$150M of Series E Jan 2026, $5B val) and Google/CapitalG (Series D + E) hold equity",research_markdown_v4,,research_table_row
research_profile,,Black Forest Labs,organization,Black Forest Labs,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,"a16z (seed/A/B), NVIDIA (A/B), AMP (co-led B) hold equity; Delangue personal angel",research_markdown_v4,,research_table_row
research_profile,,Block,organization,Block,research_profile,leader_vc_stake,,,,,,No named fund; occasional balance-sheet deals,,CONFIRMED,Anchor LP in Recursive Capital Fund I (Bitcoin VC Nov 2024). Start Small = philanthropy,,,,a16z holds Block shares (13F Q2 2025),research_markdown_v4,,research_table_row
research_profile,,Box,organization,Box,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,Personal angel (57-100+ deals); no fund/GP/LP found,,,,Levie personally holds Prime Intellect equity (Series A angel). Historically a16z and Emergence pre-IPO Box investors,research_markdown_v4,,research_table_row
research_profile,,Cisco,organization,Cisco,research_profile,leader_vc_stake,,,,,,Cisco Investments CVC; $1B Global AI Investment Fund (2024); LP in 40-50+ VC funds,,CONFIRMED,None found,,,,Cisco holds equity in Cohere and Mistral (via AI fund + Series D/B). Lisa Su (AMD CEO) was on Cisco board 2020-2023,research_markdown_v4,,research_table_row
research_profile,,Cloudflare,organization,Cloudflare,research_profile,leader_vc_stake,,,,,,"Workers Launchpad ($2B) is partner-VC capital, not Cloudflare own fund (incl. Emergence as partner)",,CONFIRMED,Personal angel; no fund/GP/LP found,,,,Prince personally holds Prime Intellect equity. Google (CapitalG) and Microsoft were pre-IPO Cloudflare investors,research_markdown_v4,,research_table_row
research_profile,,Cohere,organization,Cohere,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,"None found (personal angel ~11 deals, none on list)",,,,"NVIDIA (2023-2025), Cisco (Series D 2024), AMD Ventures (2024 + Aug 2025 at $6.8B) hold equity",research_markdown_v4,,research_table_row
research_profile,,CrowdStrike,organization,CrowdStrike,research_profile,leader_vc_stake,,,,,,"CrowdStrike Falcon Fund with Accel: Fund I $20M (2019), Fund II $100M (2022)",,CONFIRMED,Founder of Falcon Fund; FalconEye Ventures (personal RE); active angel,,,,"Google (CapitalG) led Series C 2015, held 11.1% at 2019 IPO (~$1.2B); current stake undisclosed",research_markdown_v4,,research_table_row
research_profile,,Dell Technologies,organization,Dell Technologies,research_profile,leader_vc_stake,,,,,,"Dell Technologies Capital (balance-sheet CVC, ~$100-200M/yr, >$1.7B deployed)",,CONFIRMED,DFO Management (family office >$100B) and BDT & MSD Partners,,,,DTC holds Prime Intellect equity (Series A Jul 2026). Michael Dell owns ~50%+ of Dell,research_markdown_v4,,research_table_row
research_profile,,DoorDash,organization,DoorDash,research_profile,leader_vc_stake,,,,,,"DoorDash Ventures (balance-sheet strategic investing, est. 2021)",,CONFIRMED,"None found (angel ~30 deals, none on list)",,,,Xu sits on Meta board (since Jan 2022). YC held early DoorDash equity (S13); a16z holds DoorDash shares (13F),research_markdown_v4,,research_table_row
research_profile,,Emergence Capital,organization,Emergence Capital,research_profile,leader_vc_stake,,,,,,Emergence is the VC (Funds I-VII),,CONFIRMED,"Founder & GP — carry across Emergence funds; Fund VII $1B (Mar 2025), ~$3.2B AUM",,,,"Holds equity in Genspark (led $275M Series B Nov 2025), Arcee AI (led Series A), pre-IPO Box; Workers Launchpad (Cloudflare) partner VC",research_markdown_v4,,research_table_row
research_profile,,Fireworks AI,organization,Fireworks AI,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,"NVIDIA and AMD hold equity (Series B Jul 2024 + Series C Oct 2025, $4B val)",research_markdown_v4,,research_table_row
research_profile,,Genspark,organization,Genspark,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,Emergence Capital holds equity (led $275M Series B at $1.25B Nov 2025). Fireworks/OpenAI ties commercial only,research_markdown_v4,,research_table_row
research_profile,,GitHub,organization,GitHub,research_profile,leader_vc_stake,,,,,,M12 GitHub Fund ($10M Nov 2022 with Microsoft M12),,CONFIRMED,"None — founded operating company Entire (Feb 2026), not a fund",,,,"Microsoft owns 100% of GitHub (2018 $7.5B). Historical a16z ($100M Series A 2012, exited 2018). M12 holds Entire equity; Garry Tan personal Entire angel",research_markdown_v4,,research_table_row
research_profile,,Google,organization,Google,research_profile,leader_vc_stake,,,,,,"GV (>$8B AUM), CapitalG (growth), Gradient Ventures (early AI) + direct corporate investments",,CONFIRMED,Reported LP in several VC funds (fund names undisclosed; weakly sourced); minor angel (Arta Finance),,,,"Google/Alphabet holds equity in AI21, Hugging Face, Baseten (CapitalG), Replit (AI Futures Fund 2025); held CrowdStrike (11.1% at IPO) and pre-IPO Cloudflare",research_markdown_v4,,research_table_row
research_profile,,Hugging Face,organization,Hugging Face,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,Partner at Factorial Capital (~half carry on sourced deals); prolific angel (28-41 deals),,,,"HF equity held by Google, NVIDIA, AMD, IBM (Series D Aug 2023). Delangue personally holds Mistral, Perplexity, Arcee AI, BFL, Prime Intellect, Trajectory (angel)",research_markdown_v4,,research_table_row
research_profile,,IBM,organization,IBM,research_profile,leader_vc_stake,,,,,,"IBM Enterprise AI Venture Fund — $500M (Nov 2023, IBM sole investor)",,CONFIRMED,None found,,,,IBM holds equity in Hugging Face (Series D) and Mistral (Series B Jun 2024),research_markdown_v4,,research_table_row
research_profile,,Inferact,organization,Inferact,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,a16z co-led $150M seed at $800M (Jan 2026),research_markdown_v4,,research_table_row
research_profile,,Interconnects AI,organization,Interconnects AI,research_profile,leader_vc_stake,,,,,,None (newsletter LLC),,CONFIRMED,"None — paid advisor to Tola Capital (2024) and Arcee AI (2026-, comp undisclosed)",,,,None found,research_markdown_v4,,research_table_row
research_profile,,Linux Foundation,organization,Linux Foundation,research_profile,leader_vc_stake,,,,,,None (501(c)(6) nonprofit),,CONFIRMED,None found,,,,"None — listed companies are dues-paying members, not equity holders",research_markdown_v4,,research_table_row
research_profile,,Mariana Minerals,organization,Mariana Minerals,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found,,,,"a16z co-led $65M Series A (2025, with Breakthrough Energy)",research_markdown_v4,,research_table_row
research_profile,,Meta,organization,Meta,research_profile,leader_vc_stake,,,,,,None — no branded CVC; direct balance-sheet deals (49% Scale AI off-list),,CONFIRMED,No fund/GP roles; wealth via ICONIQ Capital; CZI philanthropic LLC,,,,"Board interlocks: Marc Andreessen (a16z) and Tony Xu (DoorDash) on Meta board. Meta-Nebius up-to-$27B compute contract (Mar 2026) is commercial, not equity",research_markdown_v4,,research_table_row
research_profile,,Microsoft,organization,Microsoft,research_profile,leader_vc_stake,,,,,,M12 (~329 investments),,CONFIRMED,"None — small personal angel (Groww, Drata); no fund stakes",,,,"Microsoft holds ~27% of OpenAI (~$135B Oct 2025 recap), 100% of GitHub, minor Mistral stake (converted €15M note), Arcee AI (M12). Nebius relationship is compute contract, not equity",research_markdown_v4,,research_table_row
research_profile,,Mistral,organization,Mistral,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None — personal angel (none on list),,,,"Mistral equity held by a16z (led Series A), NVIDIA, Microsoft, Cisco, IBM, ServiceNow (Series B 2024); Sept 2025 Series C led by ASML (off-list)",research_markdown_v4,,research_table_row
research_profile,,Morph,organization,Morph,research_profile,leader_vc_stake,,,,,,None,,CONFIRMED,None found (Gil Arditi runs unfunded Morph.ai; morphllm led by Tejas Bhakta),,,,"Y Combinator holds equity in Morph (morphllm, YC S23). Arditi Morph.ai has no disclosed outside investors",research_markdown_v4,,research_table_row
research_profile,,Mozilla,organization,Mozilla,research_profile,leader_vc_stake,,,,,,Mozilla Ventures ($35M impact fund 2022; ~65 investments) + Mozilla Builders (non-dilutive),,CONFIRMED,None found,,,,None confirmed among signatories — Google search deal is commercial. [Prior audit: Mozilla Ventures in Nous Research],research_markdown_v4,,research_table_row
research_profile,,Nebius,organization,Nebius,research_profile,leader_vc_stake,,,,,,"No VC fund; corporate stakes in ClickHouse, Avride, Toloka, TripleTen",,CONFIRMED,None — ~11% of Nebius via LASTAR Trust; historical personal angel,,,,"NVIDIA holds 9.3% beneficial ownership (Dec 2024 placement + $2B pre-funded warrant, 13G Jul 2026). Microsoft and Meta deals are compute contracts, not equity",research_markdown_v4,,research_table_row
